location,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
"Long Biên, Hà Nội",63.0,7.0,7.0,8.0,0,19500.0
"Hai Bà Trưng, Hà Nội",62.0,4.0,3.0,6.0,0,8000.0
"Quận 7, Hồ Chí Minh",100.0,4.0,6.0,4.0,0,13500.0
"Thủ Dầu Một, Bình Dương",65.0,3.0,3.0,2.0,0,2400.0
"Hà Đông, Hà Nội",50.0,9.0,5.0,6.0,0,10800.0
"Hà Đông, Hà Nội",75.0,,,5.0,0,11000.0
"Thanh Xuân, Hà Nội",35.0,5.0,4.0,6.0,0,6900.0
"Bình Tân, Hồ Chí Minh",75.0,4.0,3.0,4.0,0,5680.0
"Đan Phượng, Hà Nội",38.0,3.0,3.0,5.0,0,3500.0
"Thanh Xuân, Hà Nội",45.0,5.0,,6.0,0,10500.0
"Hà Đông, Hà Nội",50.0,6.0,5.0,6.0,0,6500.0
"Bắc Ninh, Bắc Ninh",81.0,4.0,3.0,4.0,0,1000.0
"Hai Bà Trưng, Hà Nội",38.0,4.0,3.0,6.0,0,4800.0
"Long Biên, Hà Nội",51.0,6.0,,6.0,0,12000.0
"Hai Bà Trưng, Hà Nội",49.0,10.0,10.0,7.0,0,12500.0
"Quận 12, Hồ Chí Minh",120.0,7.0,6.0,5.0,1,15000.0
"Cầu Giấy, Hà Nội",32.0,3.0,4.0,7.0,0,7680.0
"Tân Bình, Hồ Chí Minh",169.0,10.0,10.0,5.0,0,24000.0
"Nhà Bè, Hồ Chí Minh",80.0,5.0,4.0,5.0,0,7300.0
"Thanh Xuân, Hà Nội",405.0,3.0,,6.0,0,42000.0
"Gò Vấp, Hồ Chí Minh",75.0,4.0,5.0,3.0,0,5800.0
"Thủ Đức, Hồ Chí Minh",84.0,5.0,4.0,5.0,0,8200.0
"Tây Hồ, Hà Nội",40.0,4.0,5.0,7.0,0,9500.0
"Hà Đông, Hà Nội",50.0,5.0,5.0,5.0,0,11000.0
"Thanh Xuân, Hà Nội",50.0,3.0,,5.0,0,9950.0
"Tân Phú, Hồ Chí Minh",65.0,5.0,5.0,6.0,1,12000.0
"Bình Tân, Hồ Chí Minh",50.0,4.0,4.0,4.0,1,8000.0
"Nam Từ Liêm, Hà Nội",32.0,3.0,4.0,6.0,0,4550.0
"Gò Vấp, Hồ Chí Minh",52.0,3.0,4.0,6.0,0,5900.0
"Quận 1, Hồ Chí Minh",56.0,6.0,8.0,6.0,0,19600.0
"Bình Thạnh, Hồ Chí Minh",288.0,14.0,13.0,3.0,0,24999.0
"Lê Chân, Hải Phòng",40.0,3.0,3.0,4.0,0,2690.0
"Quận 5, Hồ Chí Minh",44.0,4.0,5.0,6.0,1,13800.0
"Cầu Giấy, Hà Nội",106.0,21.0,22.0,8.0,1,22700.0
"Quận 1, Hồ Chí Minh",29.0,3.0,3.0,4.0,0,5980.0
"Bắc Từ Liêm, Hà Nội",34.0,4.0,4.0,7.0,0,7850.0
"Bình Tân, Hồ Chí Minh",112.0,6.0,4.0,5.0,1,6500.0
"Tân Bình, Hồ Chí Minh",48.0,4.0,5.0,5.0,0,8200.0
"Quận 7, Hồ Chí Minh",71.0,4.0,3.0,5.0,0,11500.0
"Long Biên, Hà Nội",48.0,3.0,3.0,6.0,0,4900.0
"Tân Phú, Hồ Chí Minh",57.0,3.0,2.0,3.0,1,4650.0
"Quận 12, Hồ Chí Minh",40.0,,,3.0,0,2700.0
"Sơn Trà, Đà Nẵng",65.0,4.0,4.0,4.0,0,6500.0
"Thanh Xuân, Hà Nội",45.0,,,5.0,0,7800.0
"Ba Đình, Hà Nội",48.0,3.0,3.0,4.0,0,7900.0
"Hai Bà Trưng, Hà Nội",45.0,,,7.0,1,13000.0
"Bình Thạnh, Hồ Chí Minh",30.0,3.0,3.0,4.0,0,4750.0
"Long Biên, Hà Nội",145.0,5.0,4.0,5.0,1,46000.0
"Thủ Đức, Hồ Chí Minh",178.0,,,3.0,0,7500.0
"Phú Quốc, Kiên Giang",120.0,14.0,,6.0,1,8000.0
"Cầu Giấy, Hà Nội",51.0,,,5.0,0,11800.0
"Phú Nhuận, Hồ Chí Minh",42.0,4.0,3.0,5.0,0,7500.0
"Quận 7, Hồ Chí Minh",43.0,1.0,1.0,3.0,0,6190.0
"Hai Bà Trưng, Hà Nội",34.0,3.0,3.0,4.0,1,11500.0
"Quận 7, Hồ Chí Minh",35.0,,,5.0,0,10500.0
"Thủ Dầu Một, Bình Dương",65.0,3.0,3.0,2.0,0,2160.0
"Ngũ Hành Sơn, Đà Nẵng",40.0,4.0,4.0,5.0,0,6150.0
"Quận 9, Hồ Chí Minh",52.0,3.0,3.0,4.0,1,8100.0
"Quận 10, Hồ Chí Minh",64.0,2.0,2.0,4.0,0,6600.0
"Bình Tân, Hồ Chí Minh",64.0,3.0,3.0,4.0,0,5850.0
"Quận 9, Hồ Chí Minh",120.0,15.0,15.0,5.0,0,12500.0
"Đống Đa, Hà Nội",44.0,4.0,3.0,5.0,0,9999.0
"Hai Bà Trưng, Hà Nội",25.0,4.0,5.0,7.0,0,6000.0
"Hai Bà Trưng, Hà Nội",48.0,,,6.0,0,15300.0
"Gò Vấp, Hồ Chí Minh",42.0,3.0,2.0,4.0,0,4580.0
"Hà Đông, Hà Nội",35.0,3.0,4.0,6.0,0,128.0
"Thủ Đức, Hồ Chí Minh",100.0,5.0,4.0,4.0,1,8150.0
"Sơn Trà, Đà Nẵng",65.0,4.0,4.0,4.0,0,7950.0
"Long Biên, Hà Nội",35.0,4.0,3.0,5.0,0,5450.0
"Tân Phú, Hồ Chí Minh",36.0,4.0,3.0,5.0,0,4350.0
"Bắc Từ Liêm, Hà Nội",33.0,3.0,4.0,6.0,1,6950.0
"Bình Thạnh, Hồ Chí Minh",318.0,7.0,7.0,3.0,0,21500.0
"Hà Đông, Hà Nội",40.0,4.0,3.0,5.0,1,8000.0
"Sơn Trà, Đà Nẵng",65.0,4.0,4.0,4.0,0,7950.0
"Thủ Đức, Hồ Chí Minh",69.0,3.0,3.0,3.0,0,4600.0
"Thanh Xuân, Hà Nội",35.0,,,6.0,0,5900.0
"Thanh Xuân, Hà Nội",30.0,3.0,4.0,6.0,0,5650.0
"Ba Đình, Hà Nội",436.0,1.0,10.0,10.0,0,350000.0
"Bình Tân, Hồ Chí Minh",75.0,5.0,6.0,5.0,1,7300.0
"Tân Phú, Hồ Chí Minh",56.0,4.0,4.0,4.0,0,9380.0
"Bắc Từ Liêm, Hà Nội",37.0,,,5.0,0,6100.0
"Hoàng Mai, Hà Nội",46.0,4.0,5.0,7.0,0,12000.0
"Đống Đa, Hà Nội",60.0,5.0,5.0,7.0,1,16000.0
"Phú Nhuận, Hồ Chí Minh",162.0,5.0,,6.0,0,6950.0
"Đống Đa, Hà Nội",40.0,,,5.0,0,7400.0
"Long Biên, Hà Nội",122.0,1.0,1.0,3.0,1,38000.0
"Tân Phú, Hồ Chí Minh",108.0,4.0,4.0,3.0,1,11000.0
"Tân Phú, Hồ Chí Minh",56.0,4.0,4.0,4.0,0,9380.0
"Tân Phú, Hồ Chí Minh",108.0,4.0,4.0,3.0,1,11000.0
"Tân Phú, Hồ Chí Minh",80.0,4.0,5.0,5.0,1,11600.0
"Hoài Đức, Hà Nội",40.0,4.0,3.0,5.0,0,3600.0
"Thanh Xuân, Hà Nội",60.0,5.0,5.0,6.0,0,10980.0
"Hoàng Mai, Hà Nội",40.0,4.0,5.0,7.0,0,9300.0
"Tân Phú, Hồ Chí Minh",80.0,4.0,5.0,5.0,1,11600.0
"Hai Bà Trưng, Hà Nội",136.0,4.0,5.0,4.0,1,42000.0
"Quận 12, Hồ Chí Minh",140.0,10.0,10.0,6.0,1,14500.0
"Long Biên, Hà Nội",52.0,6.0,5.0,7.0,0,13200.0
"Bắc Từ Liêm, Hà Nội",52.0,6.0,3.0,6.0,1,10500.0
"Hà Đông, Hà Nội",35.0,3.0,4.0,6.0,0,5800.0
"Đống Đa, Hà Nội",40.0,5.0,,8.0,0,11000.0
"Hoàng Mai, Hà Nội",80.0,9.0,10.0,8.0,1,19000.0
"Gò Vấp, Hồ Chí Minh",112.0,3.0,3.0,3.0,0,6800.0
"Thủ Đức, Hồ Chí Minh",110.0,4.0,6.0,4.0,0,9900.0
"Tân Bình, Hồ Chí Minh",90.0,5.0,4.0,5.0,0,11500.0
"Long Biên, Hà Nội",260.0,6.0,6.0,8.0,1,125000.0
"Bắc Từ Liêm, Hà Nội",55.0,6.0,,6.0,0,10499.0
"Quận 10, Hồ Chí Minh",48.0,4.0,,5.0,1,6660.0
"Thủ Đức, Hồ Chí Minh",69.0,3.0,3.0,3.0,0,4600.0
"Thủ Đức, Hồ Chí Minh",110.0,4.0,6.0,4.0,0,9900.0
"Quận 9, Hồ Chí Minh",84.0,4.0,3.0,4.0,0,7300.0
"Bắc Từ Liêm, Hà Nội",35.0,3.0,4.0,6.0,1,6300.0
"Tây Hồ, Hà Nội",45.0,4.0,5.0,7.0,0,14950.0
"Thanh Trì, Hà Nội",38.0,3.0,3.0,6.0,0,3500.0
"Quận 2, Hồ Chí Minh",97.0,3.0,2.0,4.0,0,3550.0
"Long Biên, Hà Nội",115.0,4.0,3.0,3.0,1,12800.0
"Quận 7, Hồ Chí Minh",174.0,9.0,9.0,3.0,1,29900.0
"Quận 4, Hồ Chí Minh",45.0,,,5.0,1,12900.0
"Tây Hồ, Hà Nội",30.0,5.0,5.0,7.0,0,7550.0
"Thanh Xuân, Hà Nội",65.0,4.0,7.0,7.0,0,24800.0
"Bình Thạnh, Hồ Chí Minh",64.0,3.0,3.0,4.0,0,9000.0
"Ba Đình, Hà Nội",53.0,6.0,6.0,7.0,0,10200.0
"Long Biên, Hà Nội",43.0,4.0,4.0,7.0,0,10600.0
"Đống Đa, Hà Nội",60.0,,,8.0,1,40000.0
"Bình Thạnh, Hồ Chí Minh",270.0,14.0,13.0,7.0,0,21000.0
"Hà Đông, Hà Nội",30.0,3.0,4.0,6.0,0,5000.0
"Nam Từ Liêm, Hà Nội",36.0,4.0,3.0,4.0,0,4650.0
"Ba Đình, Hà Nội",113.0,4.0,5.0,5.0,0,3250.0
"Tây Hồ, Hà Nội",30.0,3.0,3.0,5.0,0,4500.0
"Hoàng Mai, Hà Nội",58.0,4.0,4.0,6.0,0,7380.0
"Thủ Đức, Hồ Chí Minh",53.0,4.0,3.0,5.0,0,4650.0
"Quận 12, Hồ Chí Minh",37.0,3.0,1.0,3.0,0,2800.0
"Tân Phú, Hồ Chí Minh",82.0,2.0,2.0,3.0,0,5400.0
"Gò Vấp, Hồ Chí Minh",105.0,5.0,9.0,6.0,1,17500.0
"Thuận An, Bình Dương",60.0,4.0,4.0,5.0,1,3999.0
"Hai Bà Trưng, Hà Nội",55.0,3.0,4.0,6.0,1,12500.0
"Quận 12, Hồ Chí Minh",88.0,4.0,5.0,5.0,0,5400.0
"Đống Đa, Hà Nội",70.0,9.0,9.0,8.0,0,21000.0
"Long Biên, Hà Nội",69.0,4.0,3.0,5.0,0,7900.0
"Hóc Môn, Hồ Chí Minh",60.0,4.0,5.0,6.0,0,8900.0
"Tây Hồ, Hà Nội",45.0,4.0,5.0,7.0,1,14950.0
"Quận 7, Hồ Chí Minh",85.0,8.0,8.0,7.0,1,18000.0
"Thuận An, Bình Dương",60.0,4.0,4.0,5.0,1,3999.0
"Quận 12, Hồ Chí Minh",88.0,4.0,5.0,5.0,0,5600.0
"Hoàng Mai, Hà Nội",30.0,3.0,4.0,6.0,0,6000.0
"Phú Nhuận, Hồ Chí Minh",60.0,5.0,5.0,6.0,0,7100.0
"Bình Thạnh, Hồ Chí Minh",31.0,2.0,2.0,4.0,0,3500.0
"Nhà Bè, Hồ Chí Minh",89.0,4.0,4.0,4.0,1,6400.0
"Long Biên, Hà Nội",95.0,4.0,4.0,6.0,1,21000.0
"Ba Đình, Hà Nội",45.0,4.0,5.0,7.0,1,8800.0
"Phú Nhuận, Hồ Chí Minh",40.0,4.0,4.0,5.0,0,6750.0
"Quận 7, Hồ Chí Minh",68.0,4.0,5.0,6.0,0,11000.0
"Tân Bình, Hồ Chí Minh",110.0,4.0,4.0,7.0,1,11700.0
"Hai Bà Trưng, Hà Nội",55.0,6.0,8.0,7.0,1,21000.0
"Thanh Oai, Hà Nội",35.0,4.0,5.0,5.0,0,4100.0
"Đống Đa, Hà Nội",40.0,4.0,5.0,7.0,0,11300.0
"Gò Vấp, Hồ Chí Minh",65.0,2.0,2.0,3.0,0,4750.0
"Nam Từ Liêm, Hà Nội",31.0,5.0,3.0,6.0,0,5350.0
"Hoàng Mai, Hà Nội",25.0,3.0,3.0,5.0,0,4800.0
"Tân Phú, Hồ Chí Minh",40.0,4.0,3.0,6.0,0,5600.0
"Gò Vấp, Hồ Chí Minh",60.0,2.0,2.0,3.0,0,5100.0
"Sơn Trà, Đà Nẵng",58.0,4.0,4.0,6.0,0,7800.0
"Cầu Giấy, Hà Nội",165.0,9.0,9.0,10.0,1,103000.0
"Quận 5, Hồ Chí Minh",76.0,7.0,8.0,6.0,1,25000.0
"Long Biên, Hà Nội",120.0,20.0,23.0,7.0,0,17500.0
"Bình Tân, Hồ Chí Minh",60.0,4.0,3.0,4.0,1,5500.0
"Thanh Xuân, Hà Nội",35.0,,,6.0,0,8260.0
"Quận 1, Hồ Chí Minh",1124.0,,,23.0,1,280000.0
"Quận 8, Hồ Chí Minh",73.0,5.0,5.0,5.0,0,9500.0
"Thanh Trì, Hà Nội",56.0,8.0,5.0,6.0,0,11200.0
"Hà Đông, Hà Nội",50.0,5.0,3.0,5.0,0,13000.0
"Bình Tân, Hồ Chí Minh",100.0,6.0,4.0,4.0,0,6580.0
"Cầu Giấy, Hà Nội",40.0,3.0,5.0,7.0,0,15000.0
"Hà Đông, Hà Nội",45.0,12.0,13.0,9.0,0,9500.0
"Bình Tân, Hồ Chí Minh",80.0,3.0,3.0,4.0,0,6800.0
"Quận 8, Hồ Chí Minh",129.0,3.0,2.0,3.0,0,8000.0
"Gò Vấp, Hồ Chí Minh",60.0,5.0,5.0,5.0,0,8000.0
"Đống Đa, Hà Nội",40.0,,,5.0,1,6350.0
"Hai Bà Trưng, Hà Nội",45.0,3.0,5.0,6.0,1,17500.0
"Hai Bà Trưng, Hà Nội",50.0,4.0,4.0,6.0,1,11111.0
"Quận 12, Hồ Chí Minh",84.0,4.0,4.0,4.0,1,6480.0
"Quận 12, Hồ Chí Minh",25.0,3.0,3.0,3.0,0,930.0
"Tân Phú, Hồ Chí Minh",67.0,3.0,,3.0,0,6310.0
"Đống Đa, Hà Nội",55.0,6.0,,6.0,1,26000.0
"Tân Bình, Hồ Chí Minh",136.0,7.0,6.0,3.0,0,18900.0
"Phú Nhuận, Hồ Chí Minh",40.0,3.0,4.0,6.0,0,7950.0
"Hoàng Mai, Hà Nội",35.0,3.0,3.0,4.0,0,4500.0
"Tây Hồ, Hà Nội",35.0,3.0,4.0,7.0,0,7900.0
"Thuận An, Bình Dương",60.0,4.0,4.0,5.0,1,3999.0
"Đống Đa, Hà Nội",80.0,5.0,,5.0,0,14600.0
"Cầu Giấy, Hà Nội",100.0,3.0,3.0,8.0,0,37000.0
"Thủ Đức, Hồ Chí Minh",41.0,3.0,2.0,2.0,0,3500.0
"Đống Đa, Hà Nội",120.0,12.0,8.0,9.0,0,65000.0
"Quận 9, Hồ Chí Minh",90.0,4.0,5.0,5.0,1,10300.0
"Bình Thạnh, Hồ Chí Minh",180.0,13.0,14.0,3.0,1,23000.0
"Quận 2, Hồ Chí Minh",97.0,3.0,2.0,4.0,0,3550.0
"Hai Bà Trưng, Hà Nội",65.0,3.0,1.0,2.0,0,2800.0
"Tân Bình, Hồ Chí Minh",47.0,4.0,4.0,5.0,1,5800.0
"Cầu Giấy, Hà Nội",18.0,,,5.0,0,3800.0
"Thanh Xuân, Hà Nội",52.0,7.0,6.0,9.0,1,26800.0
"Quận 12, Hồ Chí Minh",128.0,4.0,4.0,4.0,1,14500.0
"Quận 12, Hồ Chí Minh",65.0,4.0,4.0,4.0,0,4880.0
"Quận 7, Hồ Chí Minh",60.0,4.0,5.0,5.0,0,7750.0
"Ngũ Hành Sơn, Đà Nẵng",148.0,4.0,3.0,4.0,0,9000.0
"Tây Hồ, Hà Nội",133.0,6.0,,6.0,1,343000.0
"Đống Đa, Hà Nội",64.0,8.0,,6.0,0,32000.0
"Gò Vấp, Hồ Chí Minh",72.0,4.0,4.0,5.0,0,6750.0
"Bình Tân, Hồ Chí Minh",92.0,4.0,5.0,5.0,0,8500.0
"Tây Hồ, Hà Nội",29.0,3.0,4.0,5.0,1,6100.0
"Tây Hồ, Hà Nội",38.0,3.0,4.0,6.0,0,19800.0
"Tân Bình, Hồ Chí Minh",38.0,3.0,4.0,5.0,0,6950.0
"Đống Đa, Hà Nội",28.0,3.0,4.0,6.0,1,4800.0
"Hoàng Mai, Hà Nội",25.0,3.0,3.0,5.0,0,5000.0
"Bắc Từ Liêm, Hà Nội",32.0,3.0,4.0,6.0,0,5750.0
"Bình Tân, Hồ Chí Minh",85.0,7.0,6.0,6.0,1,7700.0
"Tân Phú, Hồ Chí Minh",65.0,2.0,3.0,4.0,0,5700.0
"Thanh Xuân, Hà Nội",445.0,3.0,3.0,6.0,0,8900.0
"Quận 11, Hồ Chí Minh",55.0,4.0,4.0,5.0,0,12800.0
"Hoàng Mai, Hà Nội",57.0,6.0,6.0,8.0,0,15300.0
"Bắc Từ Liêm, Hà Nội",58.0,7.0,8.0,6.0,1,14900.0
"Cầu Giấy, Hà Nội",30.0,,,6.0,0,6800.0
"Yên Lạc, Vĩnh Phúc",481.0,8.0,4.0,5.0,0,30000.0
"Quận 2, Hồ Chí Minh",32.0,3.0,2.0,4.0,0,3500.0
"Bình Thạnh, Hồ Chí Minh",93.0,5.0,6.0,5.0,1,19950.0
"Hoài Đức, Hà Nội",32.0,3.0,4.0,6.0,1,5200.0
"Long Biên, Hà Nội",51.0,6.0,5.0,7.0,0,9550.0
"Quận 10, Hồ Chí Minh",48.0,3.0,,5.0,0,9100.0
"Bắc Từ Liêm, Hà Nội",55.0,7.0,6.0,6.0,0,12000.0
"Đống Đa, Hà Nội",55.0,6.0,4.0,6.0,1,11600.0
"Thủ Đức, Hồ Chí Minh",139.0,3.0,4.0,4.0,0,10500.0
"Hoàng Mai, Hà Nội",30.0,3.0,,6.0,0,4900.0
"Bình Tân, Hồ Chí Minh",60.0,2.0,2.0,3.0,1,4850.0
"Thủ Đức, Hồ Chí Minh",139.0,3.0,4.0,4.0,0,10500.0
"Quận 7, Hồ Chí Minh",80.0,5.0,5.0,7.0,1,17200.0
"Gò Vấp, Hồ Chí Minh",32.0,3.0,3.0,4.0,0,3000.0
"Quận 9, Hồ Chí Minh",130.0,10.0,9.0,4.0,0,8500.0
"Thanh Trì, Hà Nội",64.0,18.0,18.0,8.0,0,11000.0
"Nam Từ Liêm, Hà Nội",60.0,13.0,13.0,9.0,0,15000.0
"Đống Đa, Hà Nội",50.0,6.0,,5.0,1,32000.0
"Đống Đa, Hà Nội",45.0,5.0,,5.0,1,17000.0
"Gò Vấp, Hồ Chí Minh",60.0,3.0,3.0,4.0,1,5990.0
"Cầu Giấy, Hà Nội",45.0,5.0,3.0,5.0,0,10800.0
"Thanh Xuân, Hà Nội",33.0,3.0,4.0,6.0,0,7780.0
"Sơn Trà, Đà Nẵng",92.0,9.0,9.0,6.0,0,10700.0
"Bình Thạnh, Hồ Chí Minh",44.0,2.0,2.0,44.0,0,4450.0
"Gò Vấp, Hồ Chí Minh",30.0,2.0,2.0,3.0,0,3290.0
"Phú Nhuận, Hồ Chí Minh",88.0,8.0,8.0,6.0,1,18900.0
"Quận 7, Hồ Chí Minh",68.0,4.0,5.0,6.0,1,11000.0
"Quận 6, Hồ Chí Minh",76.0,5.0,6.0,7.0,1,13900.0
"Phú Nhuận, Hồ Chí Minh",85.0,5.0,5.0,5.0,0,9250.0
"Đống Đa, Hà Nội",32.0,3.0,4.0,5.0,0,7200.0
"Phú Nhuận, Hồ Chí Minh",85.0,5.0,5.0,5.0,0,9250.0
"Quận 9, Hồ Chí Minh",90.0,4.0,5.0,5.0,1,10200.0
"Long Biên, Hà Nội",45.0,6.0,4.0,6.0,1,18000.0
"Thanh Trì, Hà Nội",55.0,6.0,4.0,7.0,0,13000.0
"Quận 7, Hồ Chí Minh",74.0,5.0,4.0,6.0,1,24000.0
"Phú Nhuận, Hồ Chí Minh",20.0,2.0,2.0,4.0,1,3100.0
"Thanh Xuân, Hà Nội",50.0,5.0,4.0,5.0,1,8350.0
"Cầu Giấy, Hà Nội",38.0,3.0,4.0,7.0,0,14500.0
"Thanh Xuân, Hà Nội",175.0,,,11.0,0,55000.0
"Bình Thạnh, Hồ Chí Minh",85.0,8.0,8.0,5.0,0,8200.0
"Quận 12, Hồ Chí Minh",39.0,2.0,3.0,3.0,0,1980.0
"Hoàng Mai, Hà Nội",35.0,3.0,4.0,6.0,0,6100.0
"Tân Phú, Hồ Chí Minh",150.0,4.0,4.0,4.0,1,14500.0
"Thanh Trì, Hà Nội",75.0,4.0,3.0,4.0,1,14000.0
"Đống Đa, Hà Nội",54.0,4.0,5.0,8.0,0,14500.0
"Tân Phú, Hồ Chí Minh",38.0,3.0,4.0,6.0,0,6000.0
"Thanh Xuân, Hà Nội",44.0,4.0,3.0,5.0,0,6400.0
"Hà Đông, Hà Nội",50.0,,,5.0,1,10000.0
"Nhà Bè, Hồ Chí Minh",80.0,3.0,4.0,5.0,0,5400.0
"Quận 7, Hồ Chí Minh",110.0,5.0,5.0,3.0,0,9000.0
"Thanh Xuân, Hà Nội",52.0,,,5.0,0,11500.0
"Phú Nhuận, Hồ Chí Minh",60.0,4.0,4.0,4.0,0,6650.0
"Hai Bà Trưng, Hà Nội",50.0,,,5.0,0,9000.0
"Ngũ Hành Sơn, Đà Nẵng",80.0,7.0,7.0,5.0,0,8600.0
"Bình Tân, Hồ Chí Minh",70.0,3.0,3.0,5.0,0,6800.0
"Đống Đa, Hà Nội",32.0,4.0,4.0,5.0,0,6500.0
"Nha Trang, Khánh Hòa",45.0,3.0,,4.0,0,3100.0
"Long Biên, Hà Nội",62.0,,4.0,6.0,0,9300.0
"Hai Bà Trưng, Hà Nội",15.0,3.0,3.0,5.0,0,1380.0
"Quận 8, Hồ Chí Minh",60.0,4.0,4.0,5.0,1,9300.0
"Đống Đa, Hà Nội",40.0,,,3.0,0,1000.0
"Hoàng Mai, Hà Nội",35.0,3.0,3.0,5.0,0,5800.0
"Tân Phú, Hồ Chí Minh",56.0,6.0,6.0,6.0,0,7900.0
"Gò Vấp, Hồ Chí Minh",27.0,2.0,3.0,3.0,0,3950.0
"Cầu Giấy, Hà Nội",59.0,10.0,10.0,6.0,0,16000.0
"Thủ Đức, Hồ Chí Minh",63.0,2.0,2.0,4.0,1,6200.0
"Tây Hồ, Hà Nội",60.0,5.0,5.0,6.0,1,33000.0
"Liên Chiểu, Đà Nẵng",90.0,15.0,16.0,7.0,0,7800.0
"Tân Phú, Hồ Chí Minh",60.0,3.0,3.0,4.0,1,11200.0
"Cầu Giấy, Hà Nội",75.0,6.0,4.0,7.0,1,22500.0
"Gò Vấp, Hồ Chí Minh",40.0,2.0,2.0,3.0,0,4490.0
"Ngũ Hành Sơn, Đà Nẵng",60.0,7.0,7.0,5.0,0,10500.0
"Đống Đa, Hà Nội",39.0,3.0,3.0,6.0,0,7650.0
"Hà Đông, Hà Nội",50.0,,,4.0,1,15000.0
"Tân Phú, Hồ Chí Minh",56.0,6.0,6.0,6.0,0,7900.0
"Thanh Xuân, Hà Nội",50.0,,,5.0,0,11000.0
"Tân Phú, Hồ Chí Minh",50.0,3.0,2.0,3.0,0,4350.0
"Sơn Trà, Đà Nẵng",90.0,,,6.0,1,15800.0
"Thủ Đức, Hồ Chí Minh",130.0,,,3.0,1,7400.0
"Thủ Đức, Hồ Chí Minh",91.0,,,4.0,0,8500.0
"Đống Đa, Hà Nội",80.0,3.0,1.0,1.0,0,4500.0
"Thanh Xuân, Hà Nội",40.0,4.0,4.0,7.0,1,12500.0
"Bình Tân, Hồ Chí Minh",150.0,6.0,7.0,6.0,1,14500.0
"Bình Tân, Hồ Chí Minh",72.0,7.0,7.0,6.0,1,11700.0
"Quận 10, Hồ Chí Minh",30.0,3.0,3.0,5.0,0,7500.0
"Tân Phú, Hồ Chí Minh",64.0,4.0,,3.0,0,6500.0
"Thanh Xuân, Hà Nội",40.0,5.0,4.0,6.0,0,10500.0
"Bình Thạnh, Hồ Chí Minh",66.0,2.0,2.0,3.0,0,8500.0
"Quận 2, Hồ Chí Minh",32.0,3.0,2.0,4.0,0,3500.0
"Hai Bà Trưng, Hà Nội",32.0,3.0,3.0,5.0,0,7300.0
"Cầu Giấy, Hà Nội",82.0,21.0,21.0,8.0,0,20000.0
"Sơn Trà, Đà Nẵng",5.0,,4.0,4.0,0,4600.0
"Phú Nhuận, Hồ Chí Minh",62.0,2.0,2.0,3.0,0,8300.0
"Thanh Xuân, Hà Nội",45.0,7.0,5.0,6.0,0,10500.0
"Long Biên, Hà Nội",42.0,5.0,5.0,8.0,0,12900.0
"Hoàng Mai, Hà Nội",38.0,,,6.0,0,6400.0
"Thanh Xuân, Hà Nội",50.0,4.0,5.0,6.0,0,7900.0
"Hoàng Mai, Hà Nội",31.0,,,6.0,0,5950.0
"Sơn Trà, Đà Nẵng",75.0,3.0,3.0,4.0,1,6950.0
"Bình Thạnh, Hồ Chí Minh",75.0,3.0,3.0,3.0,0,7800.0
"Quận 10, Hồ Chí Minh",61.0,5.0,5.0,4.0,0,8500.0
"Long Biên, Hà Nội",35.0,3.0,4.0,6.0,0,5500.0
"Hoàng Mai, Hà Nội",36.0,4.0,5.0,6.0,0,7600.0
"Long Biên, Hà Nội",60.0,3.0,6.0,8.0,1,29800.0
"Đống Đa, Hà Nội",42.0,5.0,,5.0,1,18000.0
"Tân Phú, Hồ Chí Minh",81.0,6.0,5.0,4.0,1,8900.0
"Bình Tân, Hồ Chí Minh",98.0,3.0,2.0,3.0,0,3900.0
"Ngũ Hành Sơn, Đà Nẵng",70.0,2.0,2.0,3.0,0,5100.0
"Hai Bà Trưng, Hà Nội",140.0,4.0,4.0,5.0,1,108000.0
"Hoàng Mai, Hà Nội",65.0,12.0,12.0,7.0,0,12500.0
"Quận 8, Hồ Chí Minh",481.0,3.0,2.0,3.0,0,5800.0
"Đống Đa, Hà Nội",41.0,,,6.0,0,15300.0
"Cầu Giấy, Hà Nội",45.0,,,5.0,0,9500.0
"Hoàng Mai, Hà Nội",35.0,3.0,4.0,6.0,1,7800.0
"Cầu Giấy, Hà Nội",92.0,21.0,21.0,8.0,0,23000.0
"Thanh Xuân, Hà Nội",37.0,,,7.0,0,8650.0
"Huế, Thừa Thiên Huế",100.0,4.0,3.0,3.0,1,3500.0
"Quận 12, Hồ Chí Minh",75.0,4.0,2.0,4.0,0,5200.0
"Long Biên, Hà Nội",35.0,3.0,4.0,6.0,0,5600.0
"Ngũ Hành Sơn, Đà Nẵng",81.0,10.0,10.0,8.0,0,17000.0
"Tân Uyên, Bình Dương",80.0,4.0,5.0,3.0,0,1500.0
"Quận 10, Hồ Chí Minh",30.0,3.0,4.0,5.0,0,4600.0
"Quận 10, Hồ Chí Minh",61.0,5.0,5.0,4.0,0,8500.0
"Đống Đa, Hà Nội",50.0,9.0,4.0,7.0,0,15000.0
"Tân Phú, Hồ Chí Minh",60.0,2.0,2.0,3.0,0,5000.0
"Hà Đông, Hà Nội",35.0,3.0,4.0,5.0,0,4000.0
"Gò Vấp, Hồ Chí Minh",60.0,4.0,4.0,4.0,0,5900.0
"Quận 5, Hồ Chí Minh",80.0,7.0,9.0,7.0,0,59900.0
